time,among_provinces_proportion_median,among_provinces_proportion_lower95HPD,among_provinces_proportion_higher95HPD,among_communes_proportion_median,among_communes_proportion_lower95HPD,among_communes_proportion_higher95HPD
2020.09437710782,0.5,0.333333333333333,0.875,0.875,0.625,1
2020.09702581525,0.5,0.333333333333333,0.875,0.875,0.625,1
2020.09967452268,0.5,0.333333333333333,0.875,0.875,0.625,1
2020.10232323011,0.5,0.333333333333333,0.875,0.875,0.625,1
2020.10497193754,0.5,0.333333333333333,0.875,0.875,0.625,1
2020.10762064497,0.5,0.333333333333333,0.875,0.875,0.625,1
2020.11026935241,0.5,0.333333333333333,0.875,0.875,0.625,1
2020.11291805984,0.4,0.3,0.8,0.8,0.5,1
2020.11556676727,0.4,0.3,0.8,0.8,0.5,1
2020.1182154747,0.222222222222222,0.166666666666667,0.444444444444444,0.777777777777778,0.5625,0.944444444444444
2020.12086418213,0.230769230769231,0.153846153846154,0.384615384615385,0.769230769230769,0.615384615384615,0.884615384615385
2020.12351288956,0.233333333333333,0.166666666666667,0.384821428571428,0.766666666666667,0.633333333333333,0.9
2020.126161597,0.25,0.178571428571429,0.392857142857143,0.785714285714286,0.653846153846154,0.892857142857143
2020.12881030443,0.25,0.178571428571429,0.392857142857143,0.785714285714286,0.653846153846154,0.892857142857143
2020.13145901186,0.25,0.178571428571429,0.392857142857143,0.785714285714286,0.653846153846154,0.892857142857143
2020.13410771929,0.294117647058824,0.205882352941176,0.437591911764706,0.794117647058823,0.676470588235294,0.882352941176471
2020.13675642672,0.25,0.184150717703349,0.363636363636364,0.795454545454545,0.681818181818182,0.886363636363636
2020.13940513415,0.26,0.2,0.36,0.791666666666667,0.6875,0.88
2020.14205384159,0.258620689655172,0.189655172413793,0.344827586206897,0.807017543859649,0.706896551724138,0.89478221415608
2020.14470254902,0.3,0.228571428571429,0.371428571428571,0.8,0.714285714285714,0.871428571428571
2020.14735125645,0.280487804878049,0.219512195121951,0.353658536585366,0.792682926829268,0.712370426829268,0.865853658536585
2020.14999996388,0.261116600790514,0.217354249011858,0.33695652173913,0.771739130434783,0.69548309178744,0.83695652173913
2020.15264867131,0.284313725490196,0.235294117647059,0.352941176470588,0.774509803921569,0.696078431372549,0.833333333333333
2020.15529737874,0.296875,0.25,0.3515625,0.76,0.6953125,0.816036507936508
2020.15794608618,0.302013422818792,0.261744966442953,0.351400900900901,0.744104843098132,0.686666666666667,0.793333333333333
2020.16059479361,0.277777777777778,0.244444444444444,0.320441988950276,0.729281767955801,0.679558011049724,0.775343320848939
2020.16324350104,0.276923076923077,0.246153846153846,0.31551505769772,0.72020725388601,0.671872996794872,0.765655359455959
2020.16589220847,0.27083511960902,0.237442922374429,0.306985811819927,0.730593607305936,0.684901242433896,0.771699585855368
2020.1685409159,0.266375545851528,0.234035645205858,0.302127659574468,0.727659574468085,0.680851063829787,0.767241379310345
2020.17118962334,0.273469387755102,0.239665080908396,0.307400956284153,0.730612244897959,0.685714285714286,0.771428571428571
2020.17383833077,0.279352226720648,0.245899931693989,0.314087691369733,0.732793522267207,0.68851795314263,0.773279352226721
2020.1764870382,0.274193548387097,0.240939759036145,0.3077,0.729083665338645,0.686985747869527,0.768924302788845
2020.17913574563,0.264705882352941,0.234404761904762,0.300009157509157,0.725925925925926,0.684981684981685,0.762984829848299
2020.18178445306,0.266666666666667,0.237762237762238,0.29931338028169,0.725694444444444,0.685121107266436,0.757894736842105
2020.18443316049,0.260726072607261,0.234323432343234,0.29042904290429,0.72,0.683333333333333,0.755775577557756
2020.18708186793,0.25,0.22257053291536,0.279006070557795,0.721518987341772,0.684887459807074,0.757119391589142
2020.18973057536,0.242283656594139,0.216463414634146,0.271034670833456,0.718266253869969,0.684028598102351,0.753049721469437
2020.19237928279,0.223241590214067,0.198776758409786,0.250764525993884,0.705705705705706,0.670694864048338,0.740198078623535
2020.19502799022,0.205047318611987,0.179481132075472,0.234177215189873,0.707547169811321,0.670885083925241,0.743670886075949
2020.19767669765,0.206896551724138,0.179924051375286,0.23711777040014,0.712328767123288,0.675862068965517,0.749173728813559
2020.20032540508,0.201704545454545,0.175660888160888,0.23078231292517,0.722033898305085,0.684545884360802,0.760294427041937
2020.20297411252,0.194888178913738,0.170967741935484,0.221507269668011,0.719745222929936,0.684705175952769,0.754838709677419
2020.20562281995,0.192073170731707,0.168195029892278,0.218844984802432,0.721212121212121,0.68806375182522,0.754546848856665
2020.20827152738,0.189504373177843,0.166189111747851,0.214502927619285,0.713068181818182,0.682834424887433,0.743604651162791
2020.21092023481,0.202837022132797,0.179550853490568,0.227787558685446,0.715469613259669,0.684065934065934,0.745205479452055
2020.21356894224,0.201634877384196,0.179347826086957,0.225901884837976,0.714285714285714,0.682908453057133,0.743274799524799
2020.21621764967,0.210106382978723,0.186486486486486,0.234972677595628,0.72,0.689834962198045,0.748663455281102
2020.21886635711,0.223719676549865,0.199440331394324,0.248619892457234,0.726541554959786,0.696,0.755379298121234
2020.22151506454,0.231404958677686,0.208542245989305,0.256001617250674,0.730666666666667,0.699724944695938,0.760647065700257
2020.22416377197,0.231168831168831,0.208874424645366,0.255223473837209,0.725641025641026,0.693506493506494,0.755168902966869
2020.2268124794,0.226389446899692,0.204663212435233,0.248062511152085,0.725888324873096,0.694656488549618,0.754475703324808
2020.22946118683,0.227979274611399,0.206097427639949,0.25,0.727506426735218,0.695870685791125,0.755168902966869
2020.23210989426,0.235294117647059,0.212592604351875,0.258079569892473,0.734375,0.703181533735351,0.762675520833333
2020.2347586017,0.240488849505243,0.216798780487805,0.263903236914601,0.740437158469945,0.70888367840067,0.769236111111111
2020.23740730913,0.238482384823848,0.215680857978551,0.26244550821161,0.739837398373984,0.709230524141568,0.769026964882943
2020.24005601656,0.238227146814404,0.215083798882682,0.261707988980716,0.736263736263736,0.704902608848934,0.766304347826087
2020.24270472399,0.252958683473389,0.230309808652525,0.276967930029155,0.745689512799339,0.713467048710602,0.776163820080374
2020.24535343142,0.253869969040248,0.230529595015576,0.279146703671244,0.75,0.716453063836194,0.781545454545455
2020.24800213885,0.25,0.225247410749082,0.275862068965517,0.757785467128028,0.72506221116246,0.790392075864794
2020.25065084629,0.232046897899365,0.206521739130435,0.25830258302583,0.755395683453237,0.718963938443701,0.789667896678967
2020.25329955372,0.226415094339623,0.200743494423792,0.252830188679245,0.757352941176471,0.720588235294118,0.792475457773446
2020.25594826115,0.213709677419355,0.186991869918699,0.240820014752889,0.752988047808765,0.714830693742713,0.788860348081359
2020.25859696858,0.2,0.174468085106383,0.228448275862069,0.738396624472574,0.700411392405063,0.777801418439716
2020.26124567601,0.190121951219512,0.163366336633663,0.222772277227723,0.737623762376238,0.693069306930693,0.78
2020.26389438344,0.16025641025641,0.133757961783439,0.190789473684211,0.726114649681529,0.67515923566879,0.774213709677419
2020.26654309088,0.174603174603175,0.146341463414634,0.204918032786885,0.746031746031746,0.6879875,0.8
2020.26919179831,0.175,0.148760330578512,0.201680672268908,0.75,0.689061854249897,0.804878048780488
2020.27184050574,0.170940170940171,0.144067796610169,0.198198198198198,0.758620689655172,0.700854700854701,0.814183460995017
2020.27448921317,0.16,0.133301886792453,0.188118811881188,0.752380952380952,0.689320388349515,0.81191126121958
2020.2771379206,0.16504854368932,0.137254901960784,0.191968150896722,0.745098039215686,0.69,0.803921568627451
2020.27978662803,0.164705882352941,0.132530120481928,0.195121951219512,0.759036144578313,0.695121951219512,0.821462477396022
2020.28243533547,0.183098591549296,0.150684931506849,0.219178082191781,0.767123287671233,0.698630136986301,0.830985915492958
2020.2850840429,0.134615384615385,0.102040816326531,0.166666666666667,0.74,0.653846153846154,0.823529411764706
2020.28773275033,0.119047619047619,0.0930232558139535,0.162790697674419,0.738095238095238,0.627906976744186,0.84625
2020.29038145776,0.0909090909090909,0.0487804878048781,0.119047619047619,0.701351351351351,0.571428571428571,0.837209302325581
2020.29303016519,0.0869565217391304,0.0465116279069767,0.113636363636364,0.695652173913043,0.577537878787879,0.826268115942029
2020.29567887262,0.0638297872340425,0.0425531914893617,0.0909090909090909,0.677634834240475,0.5625,0.808510638297872
2020.29832758006,0.0666666666666667,0.0444444444444444,0.0952380952380952,0.666666666666667,0.555555555555556,0.800108695652174
2020.30097628749,0.0666666666666667,0.0444444444444444,0.0888888888888889,0.666666666666667,0.545454545454545,0.795568181818182
2020.30362499492,0.0666666666666667,0.0444444444444444,0.0888888888888889,0.666666666666667,0.545454545454545,0.795568181818182
2020.30627370235,0.0666666666666667,0.0444444444444444,0.0888888888888889,0.666666666666667,0.545454545454545,0.795568181818182
2020.30892240978,0.0666666666666667,0.0444444444444444,0.0888888888888889,0.666666666666667,0.545454545454545,0.795568181818182
2020.31157111721,0.0714285714285714,0.0476190476190476,0.0952380952380952,0.682926829268293,0.560975609756098,0.829268292682927
2020.31421982465,0.111111111111111,0.0740740740740741,0.125135869565217,0.706018518518519,0.576923076923077,0.884615384615385
2020.31686853208,0.111111111111111,0.0740740740740741,0.125135869565217,0.706018518518519,0.576923076923077,0.884615384615385
2020.31951723951,0.115384615384615,0.0769230769230769,0.130583003952569,0.695652173913043,0.56,0.88
2020.32216594694,0.115384615384615,0.0769230769230769,0.130583003952569,0.695652173913043,0.56,0.88
2020.32481465437,0.12,0.08,0.136363636363636,0.708333333333333,0.541666666666667,0.875125
2020.32746336181,0.125,0.0833333333333333,0.136363636363636,0.695652173913043,0.521739130434783,0.875
2020.33011206924,0.176470588235294,0.117647058823529,0.176470588235294,0.764705882352941,0.647058823529412,0.882352941176471
2020.33276077667,0.1875,0.125,0.1875,0.875,0.75,0.9375
2020.3354094841,0.166666666666667,0.111111111111111,0.166666666666667,0.833333333333333,0.722222222222222,0.888888888888889
2020.33805819153,0.166666666666667,0.111111111111111,0.166666666666667,0.833333333333333,0.722222222222222,0.888888888888889
2020.34070689896,0.166666666666667,0.111111111111111,0.166666666666667,0.833333333333333,0.722222222222222,0.888888888888889
2020.3433556064,0.166666666666667,0.111111111111111,0.166666666666667,0.833333333333333,0.722222222222222,0.888888888888889
2020.34600431383,0.166666666666667,0.111111111111111,0.166666666666667,0.833333333333333,0.722222222222222,0.888888888888889
2020.34865302126,0.166666666666667,0.111111111111111,0.166666666666667,0.833333333333333,0.722222222222222,0.888888888888889
2020.35130172869,0.166666666666667,0.111111111111111,0.166666666666667,0.833333333333333,0.722222222222222,0.888888888888889
2020.35395043612,0.166666666666667,0.111111111111111,0.166666666666667,0.833333333333333,0.722222222222222,0.888888888888889
2020.35659914355,0.166666666666667,0.111111111111111,0.166666666666667,0.833333333333333,0.722222222222222,0.888888888888889
