node1,node2,length,startLat,startLon,endLat,endLon,endNodeL,startNodeL,startYear,endYear,treeID
4,3,0.00297437158475,709660.18865813,584128.183532377,712528.158669968,583502.647140803,0.00297437158475,0,2020.23746278689,2020.24043715847,5086000
4,5,0.00294,709660.18865813,584128.183532377,626996.738668792,618642.668462609,0.00294,0,2020.23746278689,2020.24040278689,5086000
5,1,3.43715845000005e-05,626996.738668792,618642.668462609,627495.375271991,618707.269207543,0.0029743715845,0.00294,2020.24040278689,2020.24043715847,5086000
5,2,3.43715845000005e-05,626996.738668792,618642.668462609,618728.597259347,617194.036859842,0.0029743715845,0.00294,2020.24040278689,2020.24043715847,5086000
